ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes
2025-01-01 00:00:20.610,C5007,192.168.1.95,7088,172.16.0.91,335,icmp,ftp,161.17,52059,38978,SF,F,T,23,ShAD,13,30741,12,60171
2025-01-01 00:00:20.640,C9694,192.168.1.221,44355,172.16.0.79,259,udp,ssh,124.66,70462,48310,SF,T,T,55,Fa,50,3186,8,33055
2025-01-01 00:00:20.670,C1424,192.168.1.252,59063,172.16.0.72,267,udp,-,118.17,68017,15261,SH,T,T,28,Dd,60,2531,69,20759
2025-01-01 00:00:20.700,C8176,192.168.1.39,55409,172.16.0.213,1020,icmp,ssh,290.73,16379,38608,S0,F,F,91,Srv,51,50483,93,33009
2025-01-01 00:00:20.730,C5685,192.168.1.49,39602,172.16.0.166,653,udp,ssh,126.93,56834,4882,SF,F,F,12,Srv,56,54020,99,56197
2025-01-01 00:00:20.760,C6242,192.168.1.111,17988,172.16.0.229,698,tcp,-,61.36,89672,56882,S0,T,T,22,Hr,35,58616,84,6435
2025-01-01 00:00:20.790,C3771,192.168.1.135,23414,172.16.0.210,333,tcp,-,96.64,69697,81335,SH,F,F,21,Hr,12,63427,71,7365
2025-01-01 00:00:20.820,C9131,192.168.1.234,30076,172.16.0.129,136,icmp,ftp,4.76,2614,45093,S1,F,T,57,Hr,35,10323,62,1160
2025-01-01 00:00:20.850,C2372,192.168.1.80,51885,172.16.0.73,340,icmp,ssl,254.7,23027,54827,REJ,F,T,62,ShAD,26,62603,4,13126
2025-01-01 00:00:20.880,C7251,192.168.1.197,38462,172.16.0.17,164,tcp,ssl,119.7,25485,44837,S1,F,T,69,ShAD,33,2878,6,18734
2025-01-01 00:00:20.910,C1325,192.168.1.198,31492,172.16.0.101,451,icmp,ssh,267.38,95484,80481,REJ,F,T,1,ShAD,71,46129,41,41894
2025-01-01 00:00:20.940,C9038,192.168.1.223,60518,172.16.0.238,266,icmp,-,173.69,17051,43527,S0,T,T,0,Dd,44,37947,20,44603
2025-01-01 00:00:20.970,C1990,192.168.1.230,26306,172.16.0.144,244,udp,http,297.28,17970,42680,S0,F,F,3,ShAD,11,33659,59,63611
2025-01-01 00:00:21.000,C7804,192.168.1.79,42707,172.16.0.141,692,tcp,ssh,269.07,51593,48465,REJ,F,F,68,ShAD,87,4870,34,20951
2025-01-01 00:00:21.030,C2309,192.168.1.186,47132,172.16.0.89,158,tcp,-,69.39,77409,10733,REJ,T,T,8,ShAD,10,56529,27,2283
2025-01-01 00:00:21.060,C1619,192.168.1.81,56445,172.16.0.82,260,udp,dns,6.28,49561,40499,S1,F,F,96,Dd,51,34403,70,21792
2025-01-01 00:00:21.090,C5952,192.168.1.12,51121,172.16.0.79,638,tcp,ssl,205.14,32605,23895,S1,T,F,90,Srv,4,7374,91,14314
2025-01-01 00:00:21.120,C8240,192.168.1.26,8565,172.16.0.175,880,tcp,-,61.3,55546,45687,S1,T,F,40,Srv,56,47869,87,2451
2025-01-01 00:00:21.150,C9626,192.168.1.177,26817,172.16.0.126,965,udp,http,22.8,18181,69014,SH,T,T,31,Dd,22,31755,68,41924
2025-01-01 00:00:21.180,C3869,192.168.1.42,52121,172.16.0.103,530,udp,ssl,199.2,10751,92353,S1,F,T,57,Hr,26,6183,77,19288
2025-01-01 00:00:21.210,C4784,192.168.1.8,46437,172.16.0.83,702,tcp,ssl,106.11,81488,76343,SH,F,T,50,Srv,86,48298,93,50329
2025-01-01 00:00:21.240,C4421,192.168.1.2,21026,172.16.0.225,393,udp,ssl,23.59,43116,82512,SF,F,F,48,Fa,52,61317,61,30927
2025-01-01 00:00:21.270,C4979,192.168.1.181,59623,172.16.0.179,851,tcp,-,217.23,24853,31463,S1,T,T,71,Srv,44,31871,91,59749
2025-01-01 00:00:21.300,C6602,192.168.1.158,44663,172.16.0.116,963,icmp,-,10.17,42369,87969,REJ,F,F,6,Dd,79,39340,8,1312
2025-01-01 00:00:21.330,C9333,192.168.1.91,7090,172.16.0.68,932,icmp,ssl,141.09,66433,74210,REJ,F,T,39,Dd,85,3146,70,44706
2025-01-01 00:00:21.360,C4540,192.168.1.105,3885,172.16.0.73,225,icmp,-,82.57,20772,53047,RSTR,T,T,67,Fa,55,63284,71,8869
2025-01-01 00:00:21.390,C3854,192.168.1.178,9604,172.16.0.147,456,icmp,ftp,51.08,78302,29782,REJ,F,T,83,Dd,65,47521,90,63535
2025-01-01 00:00:21.420,C5423,192.168.1.94,23374,172.16.0.99,702,udp,ssl,108.41,76560,7951,S0,F,F,64,Srv,18,23294,55,36330
2025-01-01 00:00:21.450,C1688,192.168.1.132,28757,172.16.0.88,432,udp,http,126.3,50872,69553,RSTR,F,T,14,Hr,60,20895,20,62860
2025-01-01 00:00:21.480,C9675,192.168.1.159,53847,172.16.0.22,230,tcp,http,133.82,46979,17152,REJ,F,F,72,Fa,7,60607,59,34194
2025-01-01 00:00:21.510,C8302,192.168.1.211,25185,172.16.0.231,649,udp,ssh,189.91,86472,45384,S0,F,F,79,Dd,74,50527,99,53067
2025-01-01 00:00:21.540,C8696,192.168.1.83,24445,172.16.0.215,713,udp,-,11.78,73723,25159,SF,F,F,22,Hr,96,20071,32,10587
2025-01-01 00:00:21.570,C9978,192.168.1.171,32772,172.16.0.146,793,tcp,http,104.93,12744,25843,RSTR,T,F,89,ShAD,24,27783,78,11441
2025-01-01 00:00:21.600,C7371,192.168.1.254,15270,172.16.0.205,598,tcp,http,151.71,42185,8805,S0,T,F,43,Hr,21,27166,36,25506
2025-01-01 00:00:21.630,C2670,192.168.1.150,39235,172.16.0.176,356,udp,dns,40.5,72923,28427,SF,F,F,62,Srv,63,21065,30,12234
2025-01-01 00:00:21.660,C5874,192.168.1.142,35640,172.16.0.146,527,udp,http,285.99,46245,48506,RSTR,T,F,80,ShAD,73,24919,60,24552
2025-01-01 00:00:21.690,C2589,192.168.1.34,63579,172.16.0.218,782,tcp,dns,211.68,80121,32090,S0,F,F,11,Fa,88,43662,21,61955
2025-01-01 00:00:21.720,C6666,192.168.1.71,13535,172.16.0.60,642,icmp,ssh,212.18,90585,73936,SH,F,T,36,ShAD,90,38451,27,38305
2025-01-01 00:00:21.750,C9375,192.168.1.73,38760,172.16.0.114,681,udp,ftp,103.91,83643,73674,SF,F,F,63,Srv,56,35188,65,28989
2025-01-01 00:00:21.780,C8290,192.168.1.140,1369,172.16.0.89,572,udp,dns,96.98,62119,81761,S0,F,T,13,ShAD,33,63109,63,17541
2025-01-01 00:00:21.810,C2376,192.168.1.80,5619,172.16.0.45,838,udp,dns,240.15,77149,16244,REJ,F,F,68,Hr,82,26860,3,56340
2025-01-01 00:00:21.840,C7128,192.168.1.117,12538,172.16.0.24,437,udp,ftp,195.57,60500,33871,S0,T,T,37,ShAD,4,8206,99,28624
2025-01-01 00:00:21.870,C1860,192.168.1.115,8545,172.16.0.133,718,udp,dns,6.59,93850,60345,S1,F,F,62,Dd,17,31053,4,49876
2025-01-01 00:00:21.900,C8315,192.168.1.100,14253,172.16.0.136,675,icmp,dns,168.37,9069,87585,REJ,T,T,86,Hr,68,18378,72,27379
2025-01-01 00:00:21.930,C4308,192.168.1.78,21320,172.16.0.89,925,udp,ftp,287.36,96770,83219,S0,T,F,68,Fa,98,16994,1,1381
2025-01-01 00:00:21.960,C8305,192.168.1.247,33138,172.16.0.53,477,icmp,ssh,130.75,87862,19994,S0,T,T,67,Fa,91,17401,89,15724
2025-01-01 00:00:21.990,C7935,192.168.1.46,32517,172.16.0.175,981,tcp,ftp,176.91,23436,61639,S0,F,F,42,Fa,80,56569,85,11637
2025-01-01 00:00:22.020,C6204,192.168.1.219,20242,172.16.0.105,47,icmp,ftp,96.57,5110,84143,S0,T,T,30,Hr,35,17823,9,47899
2025-01-01 00:00:22.050,C3381,192.168.1.191,14405,172.16.0.92,793,icmp,ssh,24.17,97951,5259,RSTR,T,F,12,Srv,41,20603,22,64909
2025-01-01 00:00:22.080,C2258,192.168.1.217,6494,172.16.0.240,940,icmp,-,208.72,47658,70485,SH,F,F,78,ShAD,17,29412,54,36421
2025-01-01 00:00:22.110,C5012,192.168.1.111,38757,172.16.0.207,312,tcp,ftp,18.99,35929,13904,RSTR,T,F,35,Fa,35,48466,98,18520
2025-01-01 00:00:22.140,C1722,192.168.1.92,12028,172.16.0.178,997,icmp,-,146.8,80724,26894,REJ,F,F,42,Hr,15,8050,46,17917
2025-01-01 00:00:22.170,C1850,192.168.1.122,37043,172.16.0.199,628,icmp,-,292.81,46127,17721,RSTR,F,F,83,Dd,45,44669,34,37199
2025-01-01 00:00:22.200,C8598,192.168.1.87,3777,172.16.0.12,683,tcp,-,57.72,43468,84392,SF,T,F,95,Hr,79,5564,17,45875
2025-01-01 00:00:22.230,C9442,192.168.1.247,4272,172.16.0.88,884,icmp,ssl,171.55,35785,94256,RSTR,T,F,85,ShAD,88,3811,99,43459
2025-01-01 00:00:22.260,C1164,192.168.1.137,30968,172.16.0.168,681,udp,dns,75.11,91178,8452,SF,F,T,89,ShAD,68,30134,9,23488
2025-01-01 00:00:22.290,C8827,192.168.1.53,17509,172.16.0.158,669,udp,-,275.48,28474,91987,S0,T,T,80,Dd,31,9042,61,49893
2025-01-01 00:00:22.320,C6141,192.168.1.46,6628,172.16.0.112,504,udp,ssh,278.78,15150,69911,SF,T,F,27,Dd,91,58974,75,30792
2025-01-01 00:00:22.350,C9225,192.168.1.173,24983,172.16.0.79,110,tcp,ssl,7.16,41275,99307,S0,F,F,38,ShAD,7,41611,87,56703
2025-01-01 00:00:22.380,C1431,192.168.1.66,27556,172.16.0.238,334,icmp,ftp,127.39,37426,7284,SF,F,T,48,Srv,13,42410,88,14618
2025-01-01 00:00:22.410,C3502,192.168.1.89,33856,172.16.0.4,848,udp,ssl,157.15,69978,83010,S1,F,F,55,ShAD,30,21049,12,38610
2025-01-01 00:00:22.440,C4582,192.168.1.65,13306,172.16.0.225,390,icmp,http,76.97,26665,31801,SF,F,F,96,Srv,94,37996,62,39108
2025-01-01 00:00:22.470,C8487,192.168.1.119,57846,172.16.0.215,739,icmp,-,96.23,31845,86730,SF,T,F,60,Fa,98,64011,11,23760
2025-01-01 00:00:22.500,C1175,192.168.1.254,20097,172.16.0.232,724,udp,dns,146.41,70134,42950,RSTR,F,F,11,ShAD,12,29220,30,60789
2025-01-01 00:00:22.530,C7240,192.168.1.110,13058,172.16.0.101,363,udp,dns,45.89,77343,16454,SF,T,T,56,Dd,73,23011,22,35340
2025-01-01 00:00:22.560,C3249,192.168.1.4,23692,172.16.0.156,347,tcp,http,216.04,84696,74747,S0,T,T,53,Fa,64,52573,35,4275
2025-01-01 00:00:22.590,C3344,192.168.1.25,44653,172.16.0.128,679,udp,http,154.85,1733,71248,RSTR,F,T,25,Hr,59,61775,7,65112
2025-01-01 00:00:22.620,C1306,192.168.1.142,35884,172.16.0.23,106,tcp,ssl,274.95,63448,64615,SF,F,F,17,Fa,26,6751,34,5714
2025-01-01 00:00:22.650,C8234,192.168.1.215,59584,172.16.0.173,396,tcp,ssl,88.49,26460,80703,SF,F,T,51,Dd,54,60109,2,45459
2025-01-01 00:00:22.680,C8185,192.168.1.83,33880,172.16.0.87,877,tcp,ssl,140.55,54872,58765,S0,F,T,76,ShAD,59,45246,15,64206
2025-01-01 00:00:22.710,C6902,192.168.1.140,1125,172.16.0.125,574,tcp,http,238.09,60783,17322,SH,T,T,79,Dd,34,2566,56,17477
2025-01-01 00:00:22.740,C5712,192.168.1.187,43816,172.16.0.169,194,tcp,ssl,5.29,83838,40389,RSTR,T,F,71,Fa,72,43379,3,58083
2025-01-01 00:00:22.770,C6299,192.168.1.29,62195,172.16.0.114,434,icmp,http,63.0,81824,94787,SF,F,T,81,ShAD,39,25262,92,43088
2025-01-01 00:00:22.800,C8177,192.168.1.162,36249,172.16.0.92,364,icmp,ssl,70.43,51393,14696,S0,T,T,83,Dd,61,12176,80,22717
2025-01-01 00:00:22.830,C4293,192.168.1.24,20247,172.16.0.91,944,udp,http,205.66,51554,77149,SF,F,T,8,Dd,69,36160,6,52387
2025-01-01 00:00:22.860,C3515,192.168.1.217,64469,172.16.0.105,64,tcp,ftp,128.61,67321,94328,SF,T,F,58,ShAD,65,30724,74,47615
2025-01-01 00:00:22.890,C7484,192.168.1.249,1723,172.16.0.7,712,icmp,ftp,166.25,19025,83040,RSTR,T,F,22,Hr,13,28192,6,35090
2025-01-01 00:00:22.920,C8815,192.168.1.17,29072,172.16.0.42,98,udp,http,276.97,32301,43291,S0,F,T,24,Dd,51,62564,29,27294
2025-01-01 00:00:22.950,C9182,192.168.1.15,48876,172.16.0.12,115,udp,ssl,7.88,31071,19412,REJ,T,F,61,Srv,33,9520,32,64945
2025-01-01 00:00:22.980,C9031,192.168.1.162,58778,172.16.0.153,221,tcp,-,50.28,47539,88137,SH,F,F,98,Hr,87,12213,99,44677
2025-01-01 00:00:23.010,C4874,192.168.1.56,14709,172.16.0.221,761,icmp,dns,170.84,16901,90104,S0,F,F,13,Srv,62,1812,70,57455
2025-01-01 00:00:23.040,C6246,192.168.1.115,12456,172.16.0.110,486,icmp,ssh,162.12,43300,26815,SH,T,T,65,Fa,87,21313,1,37692
2025-01-01 00:00:23.070,C7507,192.168.1.46,30963,172.16.0.135,880,udp,-,15.93,31467,56323,SH,T,T,91,Hr,92,57834,90,46976
2025-01-01 00:00:23.100,C6667,192.168.1.246,12307,172.16.0.64,696,icmp,ssl,60.82,53227,7457,SF,F,T,52,ShAD,60,8275,23,34546
2025-01-01 00:00:23.130,C5117,192.168.1.223,15135,172.16.0.34,49,icmp,-,87.28,82799,40844,S1,F,F,27,Fa,36,63373,74,21867
2025-01-01 00:00:23.160,C4503,192.168.1.140,23875,172.16.0.73,395,icmp,ssh,250.84,63165,9132,SF,F,F,93,Dd,83,17979,57,45658
2025-01-01 00:00:23.190,C5056,192.168.1.22,36277,172.16.0.218,979,udp,ssh,7.4,98743,63719,SH,F,T,30,Hr,90,7411,98,28147
2025-01-01 00:00:23.220,C6904,192.168.1.65,46847,172.16.0.24,533,icmp,ssl,172.42,8874,3349,RSTR,T,T,72,Dd,68,7816,69,28817
2025-01-01 00:00:23.250,C7887,192.168.1.187,56869,172.16.0.54,804,udp,-,203.98,34019,78434,S0,F,T,66,Srv,62,50566,92,45445
2025-01-01 00:00:23.280,C9030,192.168.1.227,24769,172.16.0.127,448,tcp,-,202.97,86689,77713,S0,F,F,12,Hr,70,58080,62,50003
2025-01-01 00:00:23.310,C5974,192.168.1.253,34595,172.16.0.91,591,icmp,ssl,161.74,88761,83193,S1,F,T,75,Dd,10,27505,53,24402
2025-01-01 00:00:23.340,C6813,192.168.1.72,32019,172.16.0.239,686,udp,dns,224.69,95574,24061,SF,F,T,76,ShAD,33,8539,4,55022
2025-01-01 00:00:23.370,C5906,192.168.1.8,55388,172.16.0.150,321,udp,-,44.8,96042,22231,S1,T,T,49,Fa,95,55572,47,54339
2025-01-01 00:00:23.400,C7455,192.168.1.78,11635,172.16.0.54,306,icmp,ftp,230.57,74858,42500,SH,F,T,0,Dd,30,21931,73,48731
2025-01-01 00:00:23.430,C6660,192.168.1.220,18363,172.16.0.87,270,icmp,ssl,174.42,84983,69962,REJ,F,T,13,ShAD,28,34662,90,24968
2025-01-01 00:00:23.460,C5651,192.168.1.147,59258,172.16.0.183,380,udp,ssh,182.73,97693,82319,REJ,T,T,56,Hr,83,14031,76,10630
2025-01-01 00:00:23.490,C6174,192.168.1.244,62810,172.16.0.54,950,udp,ssl,89.96,87539,69980,S0,F,T,97,Fa,64,63612,68,32054
2025-01-01 00:00:23.520,C7440,192.168.1.150,20928,172.16.0.201,292,udp,http,173.43,84360,31926,REJ,F,F,68,Srv,51,1020,67,16303
2025-01-01 00:00:23.550,C2318,192.168.1.249,19542,172.16.0.138,111,tcp,ftp,43.84,34382,96126,S1,T,T,81,Dd,22,27576,46,39493
2025-01-01 00:00:23.580,C8450,192.168.1.78,33670,172.16.0.241,506,tcp,dns,29.27,38129,28760,SF,F,T,41,Dd,97,56840,73,39385
2025-01-01 00:00:23.610,C2458,192.168.1.9,57464,172.16.0.113,1018,icmp,-,263.23,55837,97611,REJ,T,T,72,Srv,99,46811,31,21040
2025-01-01 00:00:23.640,C3837,192.168.1.250,43712,172.16.0.178,364,icmp,ftp,188.76,8405,57065,S1,T,F,38,Hr,96,6629,71,15333
2025-01-01 00:00:23.670,C9601,192.168.1.241,47522,172.16.0.10,754,icmp,ssh,186.64,20467,91041,RSTR,T,T,81,Fa,59,64715,13,23998
2025-01-01 00:00:23.700,C5945,192.168.1.128,26072,172.16.0.20,516,tcp,ssl,148.1,23490,38321,S1,T,F,73,Fa,81,33934,23,38004
2025-01-01 00:00:23.730,C9927,192.168.1.14,20254,172.16.0.240,103,tcp,ssl,131.96,15823,11076,REJ,F,F,69,Fa,77,41408,9,4678
2025-01-01 00:00:23.760,C8906,192.168.1.102,15236,172.16.0.81,354,udp,ssl,126.75,57444,55241,S0,F,F,51,ShAD,72,10047,36,51237
2025-01-01 00:00:23.790,C3238,192.168.1.168,47426,172.16.0.104,244,icmp,ssh,224.61,62758,90009,REJ,F,T,81,Fa,70,13647,25,22842
2025-01-01 00:00:23.820,C5076,192.168.1.58,64931,172.16.0.220,413,udp,http,275.09,66673,71830,REJ,F,F,77,Fa,41,39397,26,63482
2025-01-01 00:00:23.850,C8200,192.168.1.204,38973,172.16.0.96,749,tcp,ssl,167.94,42560,31619,SH,F,F,72,Fa,54,19746,77,60665
2025-01-01 00:00:23.880,C9104,192.168.1.65,13775,172.16.0.37,786,tcp,ftp,262.8,3736,60342,SH,T,T,33,Srv,8,8282,70,15447
2025-01-01 00:00:23.910,C9122,192.168.1.114,5826,172.16.0.2,818,udp,ssl,213.92,94416,44599,S1,F,F,57,ShAD,65,51302,86,33935
2025-01-01 00:00:23.940,C5897,192.168.1.82,7791,172.16.0.136,234,tcp,ftp,37.61,92581,67549,S1,T,T,70,Hr,83,55207,41,56984
2025-01-01 00:00:23.970,C9237,192.168.1.148,51092,172.16.0.112,84,tcp,ssl,196.41,76539,9352,RSTR,F,T,26,Srv,73,13030,37,19807
2025-01-01 00:00:24.000,C4428,192.168.1.106,46479,172.16.0.28,493,udp,http,172.73,8270,7563,SH,T,T,82,Srv,93,24549,57,53773
2025-01-01 00:00:24.030,C2786,192.168.1.159,6811,172.16.0.31,408,tcp,ftp,57.15,112,24773,SH,T,F,70,Srv,27,30043,50,10275
2025-01-01 00:00:24.060,C7848,192.168.1.127,45333,172.16.0.28,929,udp,ftp,224.81,35506,62613,RSTR,F,T,25,Srv,96,59457,63,9491
2025-01-01 00:00:24.090,C9460,192.168.1.147,62755,172.16.0.246,692,icmp,ftp,108.76,38525,94004,SH,F,T,65,ShAD,10,26770,20,13087
2025-01-01 00:00:24.120,C8982,192.168.1.65,61134,172.16.0.163,912,tcp,ssh,212.37,25445,13707,SH,T,F,85,Srv,74,45248,71,54648
2025-01-01 00:00:24.150,C5641,192.168.1.153,48906,172.16.0.87,152,tcp,ssh,240.42,81574,9921,SF,T,F,24,Dd,28,15874,98,1251
2025-01-01 00:00:24.180,C4883,192.168.1.27,7541,172.16.0.128,718,icmp,http,282.64,44829,94952,S0,F,T,79,Hr,95,17195,88,54169
2025-01-01 00:00:24.210,C7360,192.168.1.41,31768,172.16.0.18,753,udp,ssh,188.45,90102,81265,SF,T,F,7,Dd,60,53397,55,26577
2025-01-01 00:00:24.240,C6887,192.168.1.104,3257,172.16.0.27,559,tcp,http,58.9,20166,99879,SF,T,F,77,Fa,17,59307,64,28525
2025-01-01 00:00:24.270,C2775,192.168.1.44,65282,172.16.0.171,615,tcp,ssh,155.56,90385,16679,S1,F,F,97,Srv,53,20067,77,33732
2025-01-01 00:00:24.300,C5607,192.168.1.42,10439,172.16.0.200,776,icmp,ssl,265.87,75720,11334,S0,T,F,82,Hr,35,25038,43,57874
2025-01-01 00:00:24.330,C7372,192.168.1.47,50043,172.16.0.211,628,udp,dns,3.3,98790,2914,SF,T,F,41,ShAD,59,20554,25,31954
2025-01-01 00:00:24.360,C7231,192.168.1.170,34706,172.16.0.63,829,udp,-,144.25,6755,13078,SF,T,T,84,ShAD,68,62542,64,34931
2025-01-01 00:00:24.390,C7172,192.168.1.220,58807,172.16.0.205,997,icmp,ssl,170.81,4348,18207,RSTR,F,T,46,Hr,20,46678,35,8924
2025-01-01 00:00:24.420,C3586,192.168.1.213,30798,172.16.0.139,161,udp,-,261.0,93846,5769,S0,F,F,39,Fa,11,65221,61,44656
2025-01-01 00:00:24.450,C3695,192.168.1.71,61594,172.16.0.44,766,udp,http,100.92,7375,20996,SF,F,F,82,ShAD,91,46997,42,10010
2025-01-01 00:00:24.480,C8837,192.168.1.29,51778,172.16.0.65,56,icmp,http,167.74,12066,10022,S0,T,F,92,Hr,39,52159,53,51969
2025-01-01 00:00:24.510,C2791,192.168.1.75,3958,172.16.0.87,266,tcp,ssh,70.1,5317,9075,RSTR,T,T,2,Srv,20,59121,15,42889
2025-01-01 00:00:24.540,C5430,192.168.1.66,12299,172.16.0.160,595,tcp,ftp,234.53,13045,56599,RSTR,F,F,43,Dd,62,44153,94,45203
2025-01-01 00:00:24.570,C5013,192.168.1.87,24824,172.16.0.243,495,udp,ssh,55.05,36343,41643,S0,T,T,63,Fa,21,51975,43,29670
2025-01-01 00:00:24.600,C2761,192.168.1.235,47618,172.16.0.137,630,udp,http,106.94,80259,20223,REJ,F,T,26,Hr,72,19959,25,49253
2025-01-01 00:00:24.630,C3233,192.168.1.19,28222,172.16.0.35,878,tcp,ssl,177.82,63304,4390,REJ,T,T,58,Srv,61,58759,63,50427
2025-01-01 00:00:24.660,C4554,192.168.1.246,22927,172.16.0.223,191,icmp,-,98.1,31400,20103,RSTR,F,T,87,Hr,95,48804,61,11648
2025-01-01 00:00:24.690,C9322,192.168.1.161,53485,172.16.0.128,320,udp,http,106.83,47146,91737,S1,F,F,14,Dd,42,54952,75,62637
2025-01-01 00:00:24.720,C2739,192.168.1.208,58192,172.16.0.32,675,udp,ssh,229.23,83418,64161,S1,F,F,53,Fa,86,33753,59,17309
2025-01-01 00:00:24.750,C1899,192.168.1.249,62314,172.16.0.188,871,tcp,-,221.12,20919,69004,SH,F,F,4,Dd,41,38844,68,52335
2025-01-01 00:00:24.780,C1995,192.168.1.4,49020,172.16.0.42,39,tcp,http,184.96,22849,87137,S0,T,T,71,Dd,10,10036,10,26489
2025-01-01 00:00:24.810,C8502,192.168.1.251,34865,172.16.0.181,987,tcp,dns,32.84,70857,41473,SH,T,T,57,Dd,69,9436,48,27342
2025-01-01 00:00:24.840,C1866,192.168.1.242,12074,172.16.0.100,422,tcp,http,20.82,67966,8829,SF,T,F,49,Hr,33,9296,8,25098
2025-01-01 00:00:24.870,C9517,192.168.1.16,60299,172.16.0.65,130,tcp,ssh,154.14,34167,70369,S1,F,T,73,Fa,6,48557,26,2936
2025-01-01 00:00:24.900,C8449,192.168.1.26,39302,172.16.0.146,188,icmp,dns,37.19,68447,57824,RSTR,T,F,86,Srv,93,54699,9,11556
2025-01-01 00:00:24.930,C6859,192.168.1.79,64387,172.16.0.19,588,udp,ftp,234.63,52258,59169,SF,T,T,50,Hr,53,33203,13,12205
2025-01-01 00:00:24.960,C9506,192.168.1.144,14376,172.16.0.217,463,icmp,http,205.61,26407,31304,S0,F,T,13,Dd,47,45234,75,4030
2025-01-01 00:00:24.990,C9336,192.168.1.86,5601,172.16.0.71,898,icmp,dns,298.65,49740,87803,RSTR,T,F,89,Fa,36,63082,68,50655
2025-01-01 00:00:25.020,C1632,192.168.1.178,61480,172.16.0.21,240,udp,ssl,205.67,37178,18444,SF,T,T,45,Hr,30,63651,64,60596
2025-01-01 00:00:25.050,C3744,192.168.1.156,19245,172.16.0.117,810,udp,ftp,195.22,93246,77088,S1,T,T,89,Fa,47,36411,73,8297
2025-01-01 00:00:25.080,C2813,192.168.1.125,13464,172.16.0.118,752,udp,ftp,28.19,73574,49586,SF,F,F,0,Hr,11,65221,89,53299
2025-01-01 00:00:25.110,C8931,192.168.1.100,57409,172.16.0.51,785,udp,ssh,174.74,68807,55898,SH,T,T,51,Hr,32,34315,90,50814
2025-01-01 00:00:25.140,C7983,192.168.1.241,41348,172.16.0.53,34,tcp,ssl,117.45,84167,88353,REJ,T,F,77,ShAD,27,43645,44,29143
2025-01-01 00:00:25.170,C8598,192.168.1.38,58347,172.16.0.25,584,icmp,ftp,279.07,27007,15039,RSTR,T,F,19,Fa,18,33525,95,54120
2025-01-01 00:00:25.200,C4815,192.168.1.135,65161,172.16.0.214,642,tcp,ftp,65.16,41542,5666,RSTR,T,T,23,ShAD,30,50474,19,25474
2025-01-01 00:00:25.230,C6221,192.168.1.179,36964,172.16.0.205,162,udp,ssh,101.4,15265,16996,REJ,F,T,32,Dd,6,5283,32,53483
2025-01-01 00:00:25.260,C3086,192.168.1.72,13296,172.16.0.67,403,icmp,ssl,242.63,68532,71251,S0,T,F,63,Fa,71,27196,89,63411
2025-01-01 00:00:25.290,C3524,192.168.1.144,19968,172.16.0.54,567,icmp,ssh,170.28,1543,662,RSTR,F,T,65,ShAD,12,60098,21,4306
2025-01-01 00:00:25.320,C9719,192.168.1.225,26084,172.16.0.152,396,icmp,ssh,168.57,89642,70336,SH,T,T,17,Fa,12,44919,71,12390
2025-01-01 00:00:25.350,C7408,192.168.1.110,14181,172.16.0.44,237,tcp,dns,154.96,88787,23442,RSTR,F,F,44,Hr,31,22676,33,52363
2025-01-01 00:00:25.380,C4911,192.168.1.130,8344,172.16.0.10,250,tcp,ssh,148.35,30900,38574,SH,T,T,37,Srv,81,13066,73,51478
2025-01-01 00:00:25.410,C1645,192.168.1.199,2554,172.16.0.50,285,icmp,dns,65.66,50782,94925,REJ,F,T,96,Srv,74,38179,81,51468
2025-01-01 00:00:25.440,C3075,192.168.1.163,8925,172.16.0.34,599,tcp,ftp,72.29,50205,27456,SF,F,F,21,Srv,81,49026,27,34241
2025-01-01 00:00:25.470,C6273,192.168.1.188,26164,172.16.0.165,128,icmp,-,239.46,55946,73863,S0,F,F,32,Fa,76,46433,22,7270
2025-01-01 00:00:25.500,C9012,192.168.1.51,8360,172.16.0.6,385,icmp,-,266.74,23532,23354,SF,T,F,44,Dd,48,34230,6,10849
2025-01-01 00:00:25.530,C5798,192.168.1.185,14017,172.16.0.33,151,tcp,-,225.19,67044,28957,SH,F,T,19,Fa,68,8616,13,7957
2025-01-01 00:00:25.560,C9886,192.168.1.199,47430,172.16.0.49,545,tcp,http,217.08,81095,67202,REJ,F,T,86,ShAD,70,5269,2,860
2025-01-01 00:00:25.590,C8499,192.168.1.11,24616,172.16.0.90,308,icmp,ssl,171.25,12373,77269,RSTR,T,T,40,Srv,60,21448,5,64156
2025-01-01 00:00:25.620,C5437,192.168.1.171,58272,172.16.0.98,96,tcp,ftp,243.14,93926,2549,SH,T,F,92,Fa,62,55310,56,58381
2025-01-01 00:00:25.650,C5737,192.168.1.115,21211,172.16.0.143,347,icmp,-,75.69,71422,48595,S0,T,F,94,Hr,4,60411,14,12140
2025-01-01 00:00:25.680,C8602,192.168.1.38,31314,172.16.0.127,838,icmp,ftp,103.47,82283,2357,REJ,T,T,74,Fa,71,58314,96,1816
2025-01-01 00:00:25.710,C4948,192.168.1.68,52136,172.16.0.186,736,tcp,http,51.72,59899,65042,S0,T,T,85,Dd,13,27958,60,58786
2025-01-01 00:00:25.740,C7945,192.168.1.156,65159,172.16.0.202,714,udp,ftp,89.42,67516,79310,S1,T,T,11,Hr,91,61670,73,61733
